source,target,source_location,target_location,source_coordinates,target_coordinates,Con,Date,Year,From_Node_Full_Name,PP,agt_description,AgtId
Abkhazia peace process_location_13,Abkhazia peace process_location_4,"Беларусь, Беларусь","Россия, Россия",POINT (27.6971358 53.4250605),POINT (97.7453061 64.6863136),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_13,Abkhazia peace process_location_14,"Беларусь, Беларусь","Azərbaycan, Azərbaycan",POINT (27.6971358 53.4250605),POINT (47.7872508 40.3936294),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_13,Abkhazia peace process_location_15,"Беларусь, Беларусь","Moldova, Moldova",POINT (27.6971358 53.4250605),POINT (28.5670941 47.2879608),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_4,Abkhazia peace process_location_14,"Россия, Россия","Azərbaycan, Azərbaycan",POINT (97.7453061 64.6863136),POINT (47.7872508 40.3936294),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_4,Abkhazia peace process_location_15,"Россия, Россия","Moldova, Moldova",POINT (97.7453061 64.6863136),POINT (28.5670941 47.2879608),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_14,Abkhazia peace process_location_15,"Azərbaycan, Azərbaycan","Moldova, Moldova",POINT (47.7872508 40.3936294),POINT (28.5670941 47.2879608),Georgia/Abkhazia,1998-04-28,1998,"Decision of 28 April 1998 on additional measures for the settlement of the conflict in Abkhazia, Georgia, The Council of Heads of State of the Commonwealth of Independent State",Abkhazia peace process,Decided to extend stay of Collective Peacekeeping Forces (CPF).  Agreed to draw up plan to re-deploy CPF and called on members of CPF to take more active part in peacekeeping.  Expressed concern that decision of 28 March 1997 (expansion of peacekeeping forces) remained unimplemented and agreed any further delay in process of return of refugees/displaced persons was inadmissible.  Parties also agreed to seek cooperation of international community in resolving socio-economic and humanitarian problems.,18
Abkhazia peace process_location_9,Abkhazia peace process_location_2,"Deutschland, Deutschland","France, France",POINT (10.4478313 51.1638175),POINT (1.8883335 46.603354),Georgia/Abkhazia,1998-05-22,1998,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,Abkhazia peace process,Decided to take steps to halt armed confrontation in Gali district and to instruct UN Secretary General to hold consultations on development of mechanism to investigate and prevent incidents in violation of Moscow Agreement.  Agreed to refrain from steps that could exacerbate situation and to take measures to promote peace process.,19
Abkhazia peace process_location_9,Abkhazia peace process_location_4,"Deutschland, Deutschland","Россия, Россия",POINT (10.4478313 51.1638175),POINT (97.7453061 64.6863136),Georgia/Abkhazia,1998-05-22,1998,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,Abkhazia peace process,Decided to take steps to halt armed confrontation in Gali district and to instruct UN Secretary General to hold consultations on development of mechanism to investigate and prevent incidents in violation of Moscow Agreement.  Agreed to refrain from steps that could exacerbate situation and to take measures to promote peace process.,19
Abkhazia peace process_location_9,Abkhazia peace process_location_3,"Deutschland, Deutschland","United Kingdom, United Kingdom",POINT (10.4478313 51.1638175),POINT (-3.2765753 54.7023545),Georgia/Abkhazia,1998-05-22,1998,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,Abkhazia peace process,Decided to take steps to halt armed confrontation in Gali district and to instruct UN Secretary General to hold consultations on development of mechanism to investigate and prevent incidents in violation of Moscow Agreement.  Agreed to refrain from steps that could exacerbate situation and to take measures to promote peace process.,19
Abkhazia peace process_location_2,Abkhazia peace process_location_4,"France, France","Россия, Россия",POINT (1.8883335 46.603354),POINT (97.7453061 64.6863136),Georgia/Abkhazia,1998-05-22,1998,Protocol of the fourth (second special) session of the Coordinating Council of the Georgian and Abkhaz sides,Abkhazia peace process,Decided to take steps to halt armed confrontation in Gali district and to instruct UN Secretary General to hold consultations on development of mechanism to investigate and prevent incidents in violation of Moscow Agreement.  Agreed to refrain from steps that could exacerbate situation and to take measures to promote peace process.,19
